MonitoringPlace,DateCollected,SpeciesName,Average,CumSum_Year
Walker Creek,1/05/2009,Silver Beech,166,438
Walker Creek,19/06/2009,Silver Beech,219,657
Walker Creek,4/06/2010,Mountain Beech,0,0
Walker Creek,4/06/2010,Red Beech,0,0
Walker Creek,4/06/2010,Silver Beech,0,0
Walker Creek,29/03/2011,Mountain Beech,0,0
Walker Creek,10/05/2011,Mountain Beech,8,8
Walker Creek,15/06/2011,Mountain Beech,0,8
Walker Creek,29/03/2011,Red Beech,161,161
Walker Creek,10/05/2011,Red Beech,131,292
Walker Creek,15/06/2011,Red Beech,20,312
Walker Creek,29/03/2011,Silver Beech,45,45
Walker Creek,10/05/2011,Silver Beech,14,59
Walker Creek,15/06/2011,Silver Beech,12,71
Walker Creek,2/06/2012,Mountain Beech,0,0
Walker Creek,2/06/2012,Red Beech,251,251
Walker Creek,2/06/2012,Silver Beech,7,7
Walker Creek,30/03/2013,Mountain Beech,0,0
Walker Creek,30/05/2013,Mountain Beech,0,0
Walker Creek,30/03/2013,Red Beech,446,446
Walker Creek,30/05/2013,Red Beech,717,1163
Walker Creek,30/03/2013,Silver Beech,15,15
Walker Creek,30/05/2013,Silver Beech,122,137
Walker Creek,27/04/2014,Mountain Beech,0,0
Walker Creek,7/06/2014,Mountain Beech,0,0
Walker Creek,27/06/2014,Mountain Beech,0,0
Walker Creek,27/04/2014,Red Beech,1106,1106
Walker Creek,7/06/2014,Red Beech,378,1484
Walker Creek,27/06/2014,Red Beech,39,1523
Walker Creek,27/04/2014,Silver Beech,326,326
Walker Creek,7/06/2014,Silver Beech,282,608
Walker Creek,27/06/2014,Silver Beech,40,648
Walker Creek,23/05/2015,Mountain Beech,0,0
Walker Creek,19/07/2015,Mountain Beech,0,0
Walker Creek,23/05/2015,Red Beech,6,6
Walker Creek,19/07/2015,Red Beech,5,11
Walker Creek,23/05/2015,Silver Beech,1,1
Walker Creek,19/07/2015,Silver Beech,0,1
Walker Creek,7/02/2016,Mountain Beech,0,0
Walker Creek,17/05/2016,Mountain Beech,0,0
Walker Creek,29/09/2016,Mountain Beech,1,1
Walker Creek,7/02/2016,Red Beech,27,27
Walker Creek,17/05/2016,Red Beech,8079,8106
Walker Creek,29/09/2016,Red Beech,717,8823
Walker Creek,7/02/2016,Silver Beech,0,0
Walker Creek,17/05/2016,Silver Beech,315,315
Walker Creek,29/09/2016,Silver Beech,25,340
Wangapeka Track,14/04/2011,Mountain Beech,0,0
Wangapeka Track,24/05/2011,Mountain Beech,0,0
Wangapeka Track,14/04/2011,Red Beech,109,109
Wangapeka Track,24/05/2011,Red Beech,12,121
Wangapeka Track,14/04/2011,Silver Beech,109,109
Wangapeka Track,24/05/2011,Silver Beech,157,266
Wangapeka Track,27/04/2012,Mountain Beech,0,0
Wangapeka Track,25/05/2012,Mountain Beech,1,1
Wangapeka Track,27/04/2012,Red Beech,996,996
Wangapeka Track,25/05/2012,Red Beech,149,1145
Wangapeka Track,27/04/2012,Silver Beech,26,26
Wangapeka Track,25/05/2012,Silver Beech,9,35
Wangapeka Track,27/03/2013,Mountain Beech,0,0
Wangapeka Track,15/05/2013,Mountain Beech,0,0
Wangapeka Track,31/05/2013,Mountain Beech,0,0
Wangapeka Track,27/03/2013,Red Beech,2,2
Wangapeka Track,15/05/2013,Red Beech,0,2
Wangapeka Track,31/05/2013,Red Beech,0,2
Wangapeka Track,27/03/2013,Silver Beech,2,2
Wangapeka Track,15/05/2013,Silver Beech,2,4
Wangapeka Track,31/05/2013,Silver Beech,0,4
Wangapeka Track,28/03/2014,Mountain Beech,0,0
Wangapeka Track,6/06/2014,Mountain Beech,0,0
Wangapeka Track,28/03/2014,Red Beech,851,851
Wangapeka Track,6/06/2014,Red Beech,1075,1926
Wangapeka Track,28/03/2014,Silver Beech,276,276
Wangapeka Track,6/06/2014,Silver Beech,469,745
Wangapeka Track,24/03/2015,Mountain Beech,0,0
Wangapeka Track,30/06/2015,Mountain Beech,0,0
Wangapeka Track,24/03/2015,Red Beech,6,6
Wangapeka Track,30/06/2015,Red Beech,9,15
Wangapeka Track,24/03/2015,Silver Beech,5,5
Wangapeka Track,30/06/2015,Silver Beech,19,24
Wangapeka Track,7/04/2016,Mountain Beech,0,0
Wangapeka Track,9/06/2016,Mountain Beech,0,0
Wangapeka Track,7/04/2016,Red Beech,1663,1663
Wangapeka Track,9/06/2016,Red Beech,541,2204
Wangapeka Track,7/04/2016,Silver Beech,17,17
Wangapeka Track,9/06/2016,Silver Beech,11,28
West Matukituki SF1,29/05/2014,Mountain Beech,21,21
West Matukituki SF1,29/05/2014,Red Beech,2962,2962
West Matukituki SF1,29/05/2014,Silver Beech,225,225
West Matukituki SF1,27/05/2015,Mountain Beech,1,1
West Matukituki SF1,27/05/2015,Red Beech,1,1
West Matukituki SF1,27/05/2015,Silver Beech,1,1
West Matukituki SF1,24/05/2016,Mountain Beech,250,250
West Matukituki SF1,24/05/2016,Red Beech,3348,3348
West Matukituki SF1,24/05/2016,Silver Beech,23,23
West Matukituki SF2,29/05/2014,Mountain Beech,38,38
West Matukituki SF2,29/05/2014,Red Beech,0,0
West Matukituki SF2,29/05/2014,Silver Beech,5714,5714
West Matukituki SF2,27/05/2015,Mountain Beech,0,0
West Matukituki SF2,27/05/2015,Red Beech,0,0
West Matukituki SF2,27/05/2015,Silver Beech,15,15
West Matukituki SF2,24/05/2016,Mountain Beech,30,30
West Matukituki SF2,24/05/2016,Red Beech,0,0
West Matukituki SF2,24/05/2016,Silver Beech,608,608
Woolshed Hill,24/10/2012,Mountain Beech,486,486
Woolshed Hill,26/10/2012,Mountain Beech,46,532
Woolshed Hill,24/10/2012,Red Beech,484,484
Woolshed Hill,26/10/2012,Red Beech,0,484
Woolshed Hill,25/02/2013,Mountain Beech,12,12
Woolshed Hill,27/02/2013,Mountain Beech,4,16
Woolshed Hill,28/02/2013,Mountain Beech,3,19
Woolshed Hill,7/05/2013,Mountain Beech,2,21
Woolshed Hill,8/05/2013,Mountain Beech,38,59
Woolshed Hill,4/11/2013,Mountain Beech,0,59
Woolshed Hill,5/11/2013,Mountain Beech,0,59
Woolshed Hill,25/02/2013,Red Beech,0,0
Woolshed Hill,27/02/2013,Red Beech,0,0
Woolshed Hill,28/02/2013,Red Beech,0,0
Woolshed Hill,7/05/2013,Red Beech,0,0
Woolshed Hill,8/05/2013,Red Beech,0,0
Woolshed Hill,4/11/2013,Red Beech,0,0
Woolshed Hill,5/11/2013,Red Beech,0,0
Woolshed Hill,12/02/2014,Mountain Beech,83,83
Woolshed Hill,13/02/2014,Mountain Beech,53,136
Woolshed Hill,8/05/2014,Mountain Beech,5432,5568
Woolshed Hill,9/05/2014,Mountain Beech,5465,11033
Woolshed Hill,12/02/2014,Red Beech,53,53
Woolshed Hill,13/02/2014,Red Beech,10,63
Woolshed Hill,8/05/2014,Red Beech,3,66
Woolshed Hill,9/05/2014,Red Beech,1792,1858
Woolshed Hill,10/02/2015,Mountain Beech,222,222
Woolshed Hill,5/03/2015,Mountain Beech,19,241
Woolshed Hill,1/05/2015,Mountain Beech,16,257
Woolshed Hill,10/02/2015,Red Beech,0,0
Woolshed Hill,5/03/2015,Red Beech,1,1
Woolshed Hill,1/05/2015,Red Beech,0,1
Woolshed Hill,2/05/2016,Mountain Beech,3275,3275
Woolshed Hill,2/05/2016,Red Beech,348,348
